#miRNA	read_count	precursor	total	seq	seq(norm)
hsa-miR-519c-5p	0.00	hsa-mir-523	0.00	0	0
hsa-miR-519b-5p	0.00	hsa-mir-523	0.00	0	0
hsa-miR-523-5p	0.00	hsa-mir-523	0.00	0	0
hsa-miR-523-3p	3.00	hsa-mir-523	3.00	3.00	0.18
hsa-miR-518e-5p	0.00	hsa-mir-523	0.00	0	0
hsa-miR-522-5p	0.00	hsa-mir-523	0.00	0	0
hsa-miR-519a-5p	0.00	hsa-mir-523	0.00	0	0
hsa-miR-524-5p	0.00	hsa-mir-524	0.00	0	0
hsa-miR-524-3p	2.00	hsa-mir-524	2.00	2.00	0.12
hsa-miR-525-5p	0.00	hsa-mir-525	0.00	0	0
hsa-miR-525-3p	0.00	hsa-mir-525	0.00	0	0
hsa-miR-526a-5p	0.00	hsa-mir-526a-1	0.00	0	0
hsa-miR-526a-3p	0.00	hsa-mir-526a-1	0.00	0	0
hsa-miR-520c-5p	0.00	hsa-mir-526a-1	0.00	0	0
hsa-miR-518d-5p	0.00	hsa-mir-526a-1	0.00	0	0
hsa-miR-526a-5p	0.00	hsa-mir-526a-2	0.00	0	0
hsa-miR-520c-5p	0.00	hsa-mir-526a-2	0.00	0	0
hsa-miR-518d-5p	0.00	hsa-mir-526a-2	0.00	0	0
hsa-miR-526b-5p	6.00	hsa-mir-526b	6.00	6.00	0.37
hsa-miR-526b-3p	0.00	hsa-mir-526b	0.00	0	0
hsa-miR-518a-5p	0.00	hsa-mir-527	0.00	0	0
hsa-miR-527	0.00	hsa-mir-527	0.00	0	0
hsa-miR-532-5p	7019.00	hsa-mir-532	7019.00	7019.00	428.10
hsa-miR-532-3p	372.00	hsa-mir-532	372.00	372.00	22.69
hsa-miR-539-5p	5.00	hsa-mir-539	5.00	5.00	0.30
hsa-miR-539-3p	22.00	hsa-mir-539	22.00	22.00	1.34
hsa-miR-541-5p	0.00	hsa-mir-541	0.00	0	0
hsa-miR-541-3p	0.00	hsa-mir-541	0.00	0	0
hsa-miR-542-5p	37.00	hsa-mir-542	37.00	37.00	2.26
hsa-miR-542-3p	372.00	hsa-mir-542	372.00	372.00	22.69
hsa-miR-543	1.00	hsa-mir-543	1.00	1.00	0.06
hsa-miR-544a	0.00	hsa-mir-544a	0.00	0	0
hsa-miR-544b	0.00	hsa-mir-544b	0.00	0	0
hsa-miR-545-5p	42.00	hsa-mir-545	42.00	42.00	2.56
hsa-miR-545-3p	3.00	hsa-mir-545	3.00	3.00	0.18
hsa-miR-548a-3p	12.00	hsa-mir-548a-1	12.00	12.00	0.73
hsa-miR-548a-3p	12.00	hsa-mir-548a-2	12.00	12.00	0.73
hsa-miR-548a-3p	12.00	hsa-mir-548a-3	12.00	12.00	0.73
hsa-miR-548a-5p	5.00	hsa-mir-548a-3	5.00	5.00	0.30
hsa-miR-548t-3p	33.00	hsa-mir-548aa-1	33.00	33.00	2.01
hsa-miR-548aa	33.00	hsa-mir-548aa-1	33.00	33.00	2.01
hsa-miR-548ap-3p	19.00	hsa-mir-548aa-1	19.00	19.00	1.16
hsa-miR-548t-3p	33.00	hsa-mir-548aa-2	33.00	33.00	2.01
hsa-miR-548aa	33.00	hsa-mir-548aa-2	33.00	33.00	2.01
hsa-miR-548ap-3p	19.00	hsa-mir-548aa-2	19.00	19.00	1.16
hsa-miR-548ab	62.00	hsa-mir-548ab	62.00	62.00	3.78
hsa-miR-548ac	5.00	hsa-mir-548ac	5.00	5.00	0.30
hsa-miR-548ad-5p	56.00	hsa-mir-548ad	56.00	56.00	3.42
hsa-miR-548ad-3p	0.00	hsa-mir-548ad	0.00	0	0
hsa-miR-548ae-5p	56.00	hsa-mir-548ad	56.00	56.00	3.42
hsa-miR-548ae-3p	14.00	hsa-mir-548ae-1	14.00	14.00	0.85
hsa-miR-548ad-5p	95.00	hsa-mir-548ae-2	95.00	95.00	5.79
hsa-miR-548ae-3p	14.00	hsa-mir-548ae-2	14.00	14.00	0.85
hsa-miR-548ae-5p	95.00	hsa-mir-548ae-2	95.00	95.00	5.79
hsa-miR-548ag	0.00	hsa-mir-548ag-1	0.00	0	0
hsa-miR-548ag	12.00	hsa-mir-548ag-2	12.00	12.00	0.73
hsa-miR-548ah-5p	66.00	hsa-mir-548ah	66.00	66.00	4.03
hsa-miR-548ah-3p	195.00	hsa-mir-548ah	195.00	195.00	11.89
hsa-miR-548av-3p	191.00	hsa-mir-548ah	191.00	191.00	11.65
hsa-miR-570-5p	3.00	hsa-mir-548ai	3.00	3.00	0.18
hsa-miR-548ai	3.00	hsa-mir-548ai	3.00	3.00	0.18
hsa-miR-548aj-3p	9.00	hsa-mir-548aj-1	9.00	9.00	0.55
hsa-miR-548g-5p	129.00	hsa-mir-548aj-2	129.00	129.00	7.87
hsa-miR-548x-5p	129.00	hsa-mir-548aj-2	129.00	129.00	7.87
hsa-miR-548aj-3p	9.00	hsa-mir-548aj-2	9.00	9.00	0.55
hsa-miR-548aj-5p	129.00	hsa-mir-548aj-2	129.00	129.00	7.87
hsa-miR-548ar-5p	129.00	hsa-mir-548aj-2	129.00	129.00	7.87
hsa-miR-548ak	5.00	hsa-mir-548ak	5.00	5.00	0.30
hsa-miR-548al	10.00	hsa-mir-548al	10.00	10.00	0.61
hsa-miR-548c-5p	51.00	hsa-mir-548am	51.00	51.00	3.11
hsa-miR-548o-5p	51.00	hsa-mir-548am	51.00	51.00	3.11
hsa-miR-548am-5p	51.00	hsa-mir-548am	51.00	51.00	3.11
hsa-miR-548am-3p	18.00	hsa-mir-548am	18.00	18.00	1.10
hsa-miR-548au-5p	51.00	hsa-mir-548am	51.00	51.00	3.11
hsa-miR-548an	3.00	hsa-mir-548an	3.00	3.00	0.18
hsa-miR-548ao-5p	0.00	hsa-mir-548ao	0.00	0	0
hsa-miR-548ao-3p	29.00	hsa-mir-548ao	29.00	29.00	1.77
hsa-miR-548ap-5p	0.00	hsa-mir-548ap	0.00	0	0
hsa-miR-548ap-3p	6.00	hsa-mir-548ap	6.00	6.00	0.37
hsa-miR-548aq-5p	16.00	hsa-mir-548aq	16.00	16.00	0.98
hsa-miR-548aq-3p	29.00	hsa-mir-548aq	29.00	29.00	1.77
hsa-miR-548ar-5p	98.00	hsa-mir-548ar	98.00	98.00	5.98
hsa-miR-548ar-3p	3.00	hsa-mir-548ar	3.00	3.00	0.18
hsa-miR-548as-5p	9.00	hsa-mir-548as	9.00	9.00	0.55
hsa-miR-548as-3p	2.00	hsa-mir-548as	2.00	2.00	0.12
hsa-miR-548at-5p	13.00	hsa-mir-548at	13.00	13.00	0.79
hsa-miR-548at-3p	1.00	hsa-mir-548at	1.00	1.00	0.06
hsa-miR-548au-5p	36.00	hsa-mir-548au	36.00	36.00	2.20
hsa-miR-548au-3p	0.00	hsa-mir-548au	0.00	0	0
hsa-miR-548av-5p	0.00	hsa-mir-548av	0.00	0	0
hsa-miR-548av-3p	8.00	hsa-mir-548av	8.00	8.00	0.49
hsa-miR-548aw	1.00	hsa-mir-548aw	1.00	1.00	0.06
hsa-miR-548ax	2.00	hsa-mir-548ax	2.00	2.00	0.12
hsa-miR-548ad-5p	87.00	hsa-mir-548ay	87.00	87.00	5.31
hsa-miR-548ae-5p	87.00	hsa-mir-548ay	87.00	87.00	5.31
hsa-miR-548ay-5p	87.00	hsa-mir-548ay	87.00	87.00	5.31
hsa-miR-548ay-3p	9.00	hsa-mir-548ay	9.00	9.00	0.55
hsa-miR-548az-5p	8.00	hsa-mir-548az	8.00	8.00	0.49
hsa-miR-548az-3p	0.00	hsa-mir-548az	0.00	0	0
hsa-miR-548b-5p	81.00	hsa-mir-548b	81.00	81.00	4.94
hsa-miR-548b-3p	15.00	hsa-mir-548b	15.00	15.00	0.91
hsa-miR-548ba	34.00	hsa-mir-548ba	34.00	34.00	2.07
hsa-miR-548bb-5p	4.00	hsa-mir-548bb	4.00	4.00	0.24
hsa-miR-548bb-3p	0.00	hsa-mir-548bb	0.00	0	0
hsa-miR-548bc	128.00	hsa-mir-548bc	128.00	128.00	7.81
hsa-miR-548c-5p	52.00	hsa-mir-548c	52.00	52.00	3.17
hsa-miR-548c-3p	11.00	hsa-mir-548c	11.00	11.00	0.67
hsa-miR-548o-5p	52.00	hsa-mir-548c	52.00	52.00	3.17
hsa-miR-548am-5p	52.00	hsa-mir-548c	52.00	52.00	3.17
hsa-miR-548au-5p	52.00	hsa-mir-548c	52.00	52.00	3.17
hsa-miR-548d-5p	113.00	hsa-mir-548d-1	113.00	113.00	6.89
hsa-miR-548d-3p	9.00	hsa-mir-548d-1	9.00	9.00	0.55
hsa-miR-548ad-5p	113.00	hsa-mir-548d-1	113.00	113.00	6.89
hsa-miR-548ae-5p	113.00	hsa-mir-548d-1	113.00	113.00	6.89
hsa-miR-548ay-5p	113.00	hsa-mir-548d-1	113.00	113.00	6.89
hsa-miR-548d-5p	153.00	hsa-mir-548d-2	153.00	153.00	9.33
hsa-miR-548d-3p	9.00	hsa-mir-548d-2	9.00	9.00	0.55
hsa-miR-548ad-5p	153.00	hsa-mir-548d-2	153.00	153.00	9.33
hsa-miR-548ae-5p	153.00	hsa-mir-548d-2	153.00	153.00	9.33
hsa-miR-548ay-5p	153.00	hsa-mir-548d-2	153.00	153.00	9.33
hsa-miR-548e-5p	102.00	hsa-mir-548e	102.00	102.00	6.22
hsa-miR-548e-3p	281.00	hsa-mir-548e	281.00	281.00	17.14
hsa-miR-548f-5p	82.00	hsa-mir-548f-1	82.00	82.00	5.00
hsa-miR-548f-3p	28.00	hsa-mir-548f-1	28.00	28.00	1.71
hsa-miR-548f-3p	9.00	hsa-mir-548f-2	9.00	9.00	0.55
hsa-miR-548f-3p	9.00	hsa-mir-548f-3	9.00	9.00	0.55
hsa-miR-548f-3p	0.00	hsa-mir-548f-4	0.00	0	0
hsa-miR-548f-3p	0.00	hsa-mir-548f-5	0.00	0	0
hsa-miR-548g-3p	0.00	hsa-mir-548f-5	0.00	0	0
hsa-miR-548g-5p	129.00	hsa-mir-548g	129.00	129.00	7.87
hsa-miR-548g-3p	0.00	hsa-mir-548g	0.00	0	0
hsa-miR-548x-5p	129.00	hsa-mir-548g	129.00	129.00	7.87
hsa-miR-548aj-5p	129.00	hsa-mir-548g	129.00	129.00	7.87
hsa-miR-548ar-5p	129.00	hsa-mir-548g	129.00	129.00	7.87
hsa-miR-548h-5p	201.00	hsa-mir-548h-1	201.00	201.00	12.26
hsa-miR-548h-5p	201.00	hsa-mir-548h-2	201.00	201.00	12.26
hsa-miR-548h-5p	201.00	hsa-mir-548h-3	201.00	201.00	12.26
hsa-miR-548aq-3p	77.00	hsa-mir-548h-3	77.00	77.00	4.70
hsa-miR-548h-5p	201.00	hsa-mir-548h-4	201.00	201.00	12.26
hsa-miR-548h-3p	41.00	hsa-mir-548h-4	41.00	41.00	2.50
hsa-miR-548z	41.00	hsa-mir-548h-4	41.00	41.00	2.50
hsa-miR-548h-5p	200.00	hsa-mir-548h-5	200.00	200.00	12.20
hsa-miR-548i	1.00	hsa-mir-548i-1	1.00	1.00	0.06
hsa-miR-548i	1.00	hsa-mir-548i-2	1.00	1.00	0.06
hsa-miR-548i	1.00	hsa-mir-548i-3	1.00	1.00	0.06
hsa-miR-548i	1.00	hsa-mir-548i-4	1.00	1.00	0.06
hsa-miR-548j-5p	11.00	hsa-mir-548j	11.00	11.00	0.67
hsa-miR-548j-3p	8.00	hsa-mir-548j	8.00	8.00	0.49
hsa-miR-548ap-5p	11.00	hsa-mir-548j	11.00	11.00	0.67
hsa-miR-548k	1106.00	hsa-mir-548k	1106.00	1106.00	67.46
hsa-miR-548av-5p	1106.00	hsa-mir-548k	1106.00	1106.00	67.46
hsa-miR-548l	16.00	hsa-mir-548l	16.00	16.00	0.98
hsa-miR-548m	0.00	hsa-mir-548m	0.00	0	0
hsa-miR-548n	92.00	hsa-mir-548n	92.00	92.00	5.61
hsa-miR-548o-3p	615.00	hsa-mir-548o	615.00	615.00	37.51
hsa-miR-548av-3p	615.00	hsa-mir-548o	615.00	615.00	37.51
hsa-miR-548c-5p	52.00	hsa-mir-548o-2	52.00	52.00	3.17
hsa-miR-548o-3p	615.00	hsa-mir-548o-2	615.00	615.00	37.51
hsa-miR-548o-5p	52.00	hsa-mir-548o-2	52.00	52.00	3.17
hsa-miR-548am-5p	52.00	hsa-mir-548o-2	52.00	52.00	3.17
hsa-miR-548au-5p	52.00	hsa-mir-548o-2	52.00	52.00	3.17
hsa-miR-548av-3p	615.00	hsa-mir-548o-2	615.00	615.00	37.51
hsa-miR-548p	191.00	hsa-mir-548p	191.00	191.00	11.65
hsa-miR-548ah-3p	191.00	hsa-mir-548p	191.00	191.00	11.65
hsa-miR-548av-3p	191.00	hsa-mir-548p	191.00	191.00	11.65
hsa-miR-548q	6.00	hsa-mir-548q	6.00	6.00	0.37
hsa-miR-548s	20.00	hsa-mir-548s	20.00	20.00	1.22
hsa-miR-548t-5p	13.00	hsa-mir-548t	13.00	13.00	0.79
hsa-miR-548t-3p	33.00	hsa-mir-548t	33.00	33.00	2.01
hsa-miR-548aa	33.00	hsa-mir-548t	33.00	33.00	2.01
hsa-miR-548ap-3p	19.00	hsa-mir-548t	19.00	19.00	1.16
hsa-miR-548u	35.00	hsa-mir-548u	35.00	35.00	2.13
hsa-miR-548v	2.00	hsa-mir-548v	2.00	2.00	0.12
hsa-miR-548w	17.00	hsa-mir-548w	17.00	17.00	1.04
hsa-miR-548g-5p	139.00	hsa-mir-548x	139.00	139.00	8.48
hsa-miR-548x-5p	139.00	hsa-mir-548x	139.00	139.00	8.48
hsa-miR-548x-3p	504.00	hsa-mir-548x	504.00	504.00	30.74
hsa-miR-548aj-5p	139.00	hsa-mir-548x	139.00	139.00	8.48
hsa-miR-548ar-5p	139.00	hsa-mir-548x	139.00	139.00	8.48
hsa-miR-548x-3p	32.00	hsa-mir-548x-2	32.00	32.00	1.95
hsa-miR-548y	84.00	hsa-mir-548y	84.00	84.00	5.12
hsa-miR-548h-3p	44.00	hsa-mir-548z	44.00	44.00	2.68
hsa-miR-548z	44.00	hsa-mir-548z	44.00	44.00	2.68
hsa-miR-549a-5p	171.00	hsa-mir-549a	171.00	171.00	10.43
hsa-miR-549a-3p	41.00	hsa-mir-549a	41.00	41.00	2.50
hsa-miR-550a-5p	295.00	hsa-mir-550a-1	295.00	295.00	17.99
hsa-miR-550a-3p	181.00	hsa-mir-550a-1	181.00	181.00	11.04
hsa-miR-550a-3-5p	295.00	hsa-mir-550a-1	295.00	295.00	17.99
hsa-miR-550a-5p	295.00	hsa-mir-550a-2	295.00	295.00	17.99
hsa-miR-550a-3p	181.00	hsa-mir-550a-2	181.00	181.00	11.04
hsa-miR-550a-3-5p	295.00	hsa-mir-550a-2	295.00	295.00	17.99
hsa-miR-550a-3p	181.00	hsa-mir-550a-3	181.00	181.00	11.04
hsa-miR-550a-3-5p	23.00	hsa-mir-550a-3	23.00	23.00	1.40
hsa-miR-550b-2-5p	0.00	hsa-mir-550b-1	0.00	0	0
hsa-miR-550b-3p	1.00	hsa-mir-550b-1	1.00	1.00	0.06
hsa-miR-550b-2-5p	0.00	hsa-mir-550b-2	0.00	0	0
hsa-miR-550b-3p	1.00	hsa-mir-550b-2	1.00	1.00	0.06
hsa-miR-551a	0.00	hsa-mir-551a	0.00	0	0
hsa-miR-551b-5p	125.00	hsa-mir-551b	125.00	125.00	7.62
hsa-miR-551b-3p	258.00	hsa-mir-551b	258.00	258.00	15.74
hsa-miR-552-5p	0.00	hsa-mir-552	0.00	0	0
hsa-miR-552-3p	0.00	hsa-mir-552	0.00	0	0
hsa-miR-553	0.00	hsa-mir-553	0.00	0	0
hsa-miR-554	0.00	hsa-mir-554	0.00	0	0
hsa-miR-555	0.00	hsa-mir-555	0.00	0	0
hsa-miR-556-5p	36.00	hsa-mir-556	36.00	36.00	2.20
hsa-miR-556-3p	22.00	hsa-mir-556	22.00	22.00	1.34
hsa-miR-557	0.00	hsa-mir-557	0.00	0	0
hsa-miR-5571-5p	0.00	hsa-mir-5571	0.00	0	0
hsa-miR-5571-3p	0.00	hsa-mir-5571	0.00	0	0
hsa-miR-5572	0.00	hsa-mir-5572	0.00	0	0
hsa-miR-5579-5p	0.00	hsa-mir-5579	0.00	0	0
hsa-miR-5579-3p	0.00	hsa-mir-5579	0.00	0	0
hsa-miR-558	0.00	hsa-mir-558	0.00	0	0
hsa-miR-5580-5p	0.00	hsa-mir-5580	0.00	0	0
hsa-miR-5580-3p	0.00	hsa-mir-5580	0.00	0	0
hsa-miR-5581-5p	1.00	hsa-mir-5581	1.00	1.00	0.06
hsa-miR-5581-3p	18.00	hsa-mir-5581	18.00	18.00	1.10
hsa-miR-5582-5p	0.00	hsa-mir-5582	0.00	0	0
hsa-miR-5582-3p	5.00	hsa-mir-5582	5.00	5.00	0.30
hsa-miR-5583-5p	2.00	hsa-mir-5583-1	2.00	2.00	0.12
hsa-miR-5583-3p	0.00	hsa-mir-5583-1	0.00	0	0
hsa-miR-5583-5p	2.00	hsa-mir-5583-2	2.00	2.00	0.12
hsa-miR-5583-3p	0.00	hsa-mir-5583-2	0.00	0	0
hsa-miR-5584-5p	3.00	hsa-mir-5584	3.00	3.00	0.18
hsa-miR-5584-3p	0.00	hsa-mir-5584	0.00	0	0
hsa-miR-5585-5p	0.00	hsa-mir-5585	0.00	0	0
hsa-miR-5585-3p	49.00	hsa-mir-5585	49.00	49.00	2.99
hsa-miR-5586-5p	0.00	hsa-mir-5586	0.00	0	0
hsa-miR-5586-3p	0.00	hsa-mir-5586	0.00	0	0
hsa-miR-5587-5p	1.00	hsa-mir-5587	1.00	1.00	0.06
hsa-miR-5587-3p	7.00	hsa-mir-5587	7.00	7.00	0.43
hsa-miR-5588-5p	1.00	hsa-mir-5588	1.00	1.00	0.06
hsa-miR-5588-3p	0.00	hsa-mir-5588	0.00	0	0
hsa-miR-5589-5p	0.00	hsa-mir-5589	0.00	0	0
hsa-miR-5589-3p	0.00	hsa-mir-5589	0.00	0	0
hsa-miR-559	0.00	hsa-mir-559	0.00	0	0
hsa-miR-5590-5p	0.00	hsa-mir-5590	0.00	0	0
hsa-miR-5590-3p	0.00	hsa-mir-5590	0.00	0	0
hsa-miR-5591-5p	0.00	hsa-mir-5591	0.00	0	0
hsa-miR-5591-3p	0.00	hsa-mir-5591	0.00	0	0
hsa-miR-561-5p	6336.00	hsa-mir-561	6336.00	6336.00	386.45
hsa-miR-561-3p	60.00	hsa-mir-561	60.00	60.00	3.66
hsa-miR-562	0.00	hsa-mir-562	0.00	0	0
hsa-miR-563	0.00	hsa-mir-563	0.00	0	0
hsa-miR-564	0.00	hsa-mir-564	0.00	0	0
hsa-miR-567	0.00	hsa-mir-567	0.00	0	0
hsa-miR-568	0.00	hsa-mir-568	0.00	0	0
hsa-miR-5680	0.00	hsa-mir-5680	0.00	0	0
hsa-miR-5681a	0.00	hsa-mir-5681a	0.00	0	0
hsa-miR-5681b	0.00	hsa-mir-5681b	0.00	0	0
hsa-miR-5682	0.00	hsa-mir-5682	0.00	0	0
hsa-miR-5683	5.00	hsa-mir-5683	5.00	5.00	0.30
hsa-miR-5684	0.00	hsa-mir-5684	0.00	0	0
hsa-miR-5685	0.00	hsa-mir-5685	0.00	0	0
hsa-miR-5687	0.00	hsa-mir-5687	0.00	0	0
hsa-miR-5688	0.00	hsa-mir-5688	0.00	0	0
hsa-miR-5689	1.00	hsa-mir-5689	1.00	1.00	0.06
hsa-miR-569	0.00	hsa-mir-569	0.00	0	0
hsa-miR-5690	14.00	hsa-mir-5690	14.00	14.00	0.85
hsa-miR-5691	0.00	hsa-mir-5691	0.00	0	0
hsa-miR-5692a	0.00	hsa-mir-5692a-1	0.00	0	0
hsa-miR-5692a	0.00	hsa-mir-5692a-2	0.00	0	0
hsa-miR-5692b	0.00	hsa-mir-5692b	0.00	0	0
hsa-miR-5692c	0.00	hsa-mir-5692c-1	0.00	0	0
hsa-miR-5692b	0.00	hsa-mir-5692c-1	0.00	0	0
hsa-miR-5692c	0.00	hsa-mir-5692c-2	0.00	0	0
hsa-miR-5692b	0.00	hsa-mir-5692c-2	0.00	0	0
hsa-miR-5693	0.00	hsa-mir-5693	0.00	0	0
hsa-miR-5694	0.00	hsa-mir-5694	0.00	0	0
hsa-miR-5695	0.00	hsa-mir-5695	0.00	0	0
hsa-miR-5696	10.00	hsa-mir-5696	10.00	10.00	0.61
hsa-miR-5697	4.00	hsa-mir-5697	4.00	4.00	0.24
hsa-miR-5698	0.00	hsa-mir-5698	0.00	0	0
hsa-miR-5699-5p	32.00	hsa-mir-5699	32.00	32.00	1.95
hsa-miR-5699-3p	14.00	hsa-mir-5699	14.00	14.00	0.85
hsa-miR-570-5p	3.00	hsa-mir-570	3.00	3.00	0.18
hsa-miR-570-3p	6.00	hsa-mir-570	6.00	6.00	0.37
hsa-miR-548ai	3.00	hsa-mir-570	3.00	3.00	0.18
hsa-miR-5700	0.00	hsa-mir-5700	0.00	0	0
hsa-miR-5701	1055.00	hsa-mir-5701-1	1055.00	1055.00	64.35
hsa-miR-5701	1055.00	hsa-mir-5701-2	1055.00	1055.00	64.35
hsa-miR-5701	1055.00	hsa-mir-5701-3	1055.00	1055.00	64.35
hsa-miR-5702	0.00	hsa-mir-5702	0.00	0	0
hsa-miR-5703	0.00	hsa-mir-5703	0.00	0	0
hsa-miR-5704	0.00	hsa-mir-5704	0.00	0	0
hsa-miR-5705	0.00	hsa-mir-5705	0.00	0	0
hsa-miR-5706	2.00	hsa-mir-5706	2.00	2.00	0.12
hsa-miR-5707	0.00	hsa-mir-5707	0.00	0	0
hsa-miR-5708	0.00	hsa-mir-5708	0.00	0	0
hsa-miR-571	0.00	hsa-mir-571	0.00	0	0
hsa-miR-572	0.00	hsa-mir-572	0.00	0	0
hsa-miR-573	68.00	hsa-mir-573	68.00	68.00	4.15
hsa-miR-5739	0.00	hsa-mir-5739	0.00	0	0
hsa-miR-574-5p	1740.00	hsa-mir-574	1740.00	1740.00	106.13
hsa-miR-574-3p	2894.00	hsa-mir-574	2894.00	2894.00	176.51
hsa-miR-575	0.00	hsa-mir-575	0.00	0	0
hsa-miR-576-5p	392.00	hsa-mir-576	392.00	392.00	23.91
hsa-miR-576-3p	0.00	hsa-mir-576	0.00	0	0
hsa-miR-577	4236.00	hsa-mir-577	4236.00	4236.00	258.36
hsa-miR-578	0.00	hsa-mir-578	0.00	0	0
hsa-miR-5787	0.00	hsa-mir-5787	0.00	0	0
hsa-miR-579-5p	22.00	hsa-mir-579	22.00	22.00	1.34
hsa-miR-579-3p	11.00	hsa-mir-579	11.00	11.00	0.67
hsa-miR-580-5p	0.00	hsa-mir-580	0.00	0	0
hsa-miR-580-3p	96.00	hsa-mir-580	96.00	96.00	5.86
hsa-miR-581	1.00	hsa-mir-581	1.00	1.00	0.06
hsa-miR-582-5p	392.00	hsa-mir-582	392.00	392.00	23.91
hsa-miR-582-3p	1587.00	hsa-mir-582	1587.00	1587.00	96.79
hsa-miR-583	0.00	hsa-mir-583	0.00	0	0
hsa-miR-584-5p	21007.00	hsa-mir-584	21007.00	21007.00	1281.26
hsa-miR-584-3p	109.00	hsa-mir-584	109.00	109.00	6.65
hsa-miR-585-5p	0.00	hsa-mir-585	0.00	0	0
hsa-miR-585-3p	0.00	hsa-mir-585	0.00	0	0
hsa-miR-586	3.00	hsa-mir-586	3.00	3.00	0.18
hsa-miR-587	0.00	hsa-mir-587	0.00	0	0
hsa-miR-588	1.00	hsa-mir-588	1.00	1.00	0.06
hsa-miR-589-5p	3906.00	hsa-mir-589	3906.00	3906.00	238.24
hsa-miR-589-3p	485.00	hsa-mir-589	485.00	485.00	29.58
hsa-miR-590-5p	36.00	hsa-mir-590	36.00	36.00	2.20
hsa-miR-590-3p	694.00	hsa-mir-590	694.00	694.00	42.33
hsa-miR-591	0.00	hsa-mir-591	0.00	0	0
hsa-miR-592	1668.00	hsa-mir-592	1668.00	1668.00	101.74
hsa-miR-593-5p	0.00	hsa-mir-593	0.00	0	0
hsa-miR-593-3p	0.00	hsa-mir-593	0.00	0	0
hsa-miR-595	0.00	hsa-mir-595	0.00	0	0
hsa-miR-596	0.00	hsa-mir-596	0.00	0	0
hsa-miR-597-5p	5.00	hsa-mir-597	5.00	5.00	0.30
hsa-miR-597-3p	16.00	hsa-mir-597	16.00	16.00	0.98
hsa-miR-598-5p	8.00	hsa-mir-598	8.00	8.00	0.49
hsa-miR-598-3p	1223.00	hsa-mir-598	1223.00	1223.00	74.59
hsa-miR-1322	27.00	hsa-mir-598	27.00	27.00	1.65
hsa-miR-599	0.00	hsa-mir-599	0.00	0	0
hsa-miR-600	0.00	hsa-mir-600	0.00	0	0
hsa-miR-601	0.00	hsa-mir-601	0.00	0	0
hsa-miR-602	2.00	hsa-mir-602	2.00	2.00	0.12
hsa-miR-603	1.00	hsa-mir-603	1.00	1.00	0.06
hsa-miR-604	0.00	hsa-mir-604	0.00	0	0
hsa-miR-605-5p	1.00	hsa-mir-605	1.00	1.00	0.06
hsa-miR-605-3p	2.00	hsa-mir-605	2.00	2.00	0.12
hsa-miR-606	0.00	hsa-mir-606	0.00	0	0
hsa-miR-6068	0.00	hsa-mir-6068	0.00	0	0
hsa-miR-6069	0.00	hsa-mir-6069	0.00	0	0
hsa-miR-607	0.00	hsa-mir-607	0.00	0	0
hsa-miR-6070	0.00	hsa-mir-6070	0.00	0	0
hsa-miR-6071	0.00	hsa-mir-6071	0.00	0	0
hsa-miR-6072	0.00	hsa-mir-6072	0.00	0	0
hsa-miR-6073	0.00	hsa-mir-6073	0.00	0	0
hsa-miR-6074	0.00	hsa-mir-6074	0.00	0	0
hsa-miR-6075	0.00	hsa-mir-6075	0.00	0	0
hsa-miR-6076	0.00	hsa-mir-6076	0.00	0	0
hsa-miR-6077	0.00	hsa-mir-6077	0.00	0	0
hsa-miR-6078	0.00	hsa-mir-6078	0.00	0	0
hsa-miR-6079	0.00	hsa-mir-6079	0.00	0	0
hsa-miR-608	0.00	hsa-mir-608	0.00	0	0
hsa-miR-6080	0.00	hsa-mir-6080	0.00	0	0
hsa-miR-6081	0.00	hsa-mir-6081	0.00	0	0
hsa-miR-6082	0.00	hsa-mir-6082	0.00	0	0
hsa-miR-6083	0.00	hsa-mir-6083	0.00	0	0
hsa-miR-6084	0.00	hsa-mir-6084	0.00	0	0
hsa-miR-6085	0.00	hsa-mir-6085	0.00	0	0
hsa-miR-6086	0.00	hsa-mir-6086	0.00	0	0
hsa-miR-6088	0.00	hsa-mir-6088	0.00	0	0
hsa-miR-6089	0.00	hsa-mir-6089-1	0.00	0	0
hsa-miR-6089	0.00	hsa-mir-6089-2	0.00	0	0
hsa-miR-609	0.00	hsa-mir-609	0.00	0	0
hsa-miR-6090	0.00	hsa-mir-6090	0.00	0	0
hsa-miR-610	1.00	hsa-mir-610	1.00	1.00	0.06
hsa-miR-611	1.00	hsa-mir-611	1.00	1.00	0.06
hsa-miR-612	7.00	hsa-mir-612	7.00	7.00	0.43
hsa-miR-6124	0.00	hsa-mir-6124	0.00	0	0
hsa-miR-6125	0.00	hsa-mir-6125	0.00	0	0
hsa-miR-6126	0.00	hsa-mir-6126	0.00	0	0
hsa-miR-6127	0.00	hsa-mir-6127	0.00	0	0
hsa-miR-6128	0.00	hsa-mir-6128	0.00	0	0
hsa-miR-6129	0.00	hsa-mir-6129	0.00	0	0
hsa-miR-613	0.00	hsa-mir-613	0.00	0	0
hsa-miR-6130	0.00	hsa-mir-6130	0.00	0	0
hsa-miR-6131	0.00	hsa-mir-6131	0.00	0	0
hsa-miR-6132	0.00	hsa-mir-6132	0.00	0	0
hsa-miR-6133	0.00	hsa-mir-6133	0.00	0	0
hsa-miR-6134	0.00	hsa-mir-6134	0.00	0	0
