#miRNA	read_count	precursor	total	seq	seq(norm)
hsa-miR-520h	14.00	hsa-mir-520g	14.00	14.00	0.72
hsa-miR-520g-5p	6.00	hsa-mir-520h	6.00	6.00	0.31
hsa-miR-520h	5.00	hsa-mir-520h	5.00	5.00	0.26
hsa-miR-521	1.00	hsa-mir-521-1	1.00	1.00	0.05
hsa-miR-521	1.00	hsa-mir-521-2	1.00	1.00	0.05
hsa-miR-519c-5p	16.00	hsa-mir-522	16.00	16.00	0.83
hsa-miR-519b-5p	16.00	hsa-mir-522	16.00	16.00	0.83
hsa-miR-523-5p	16.00	hsa-mir-522	16.00	16.00	0.83
hsa-miR-518e-5p	16.00	hsa-mir-522	16.00	16.00	0.83
hsa-miR-522-5p	16.00	hsa-mir-522	16.00	16.00	0.83
hsa-miR-522-3p	93.00	hsa-mir-522	93.00	93.00	4.81
hsa-miR-519a-5p	16.00	hsa-mir-522	16.00	16.00	0.83
hsa-miR-519c-5p	16.00	hsa-mir-523	16.00	16.00	0.83
hsa-miR-519b-5p	16.00	hsa-mir-523	16.00	16.00	0.83
hsa-miR-523-5p	16.00	hsa-mir-523	16.00	16.00	0.83
hsa-miR-523-3p	0.00	hsa-mir-523	0.00	0	0
hsa-miR-518e-5p	16.00	hsa-mir-523	16.00	16.00	0.83
hsa-miR-522-5p	16.00	hsa-mir-523	16.00	16.00	0.83
hsa-miR-519a-5p	16.00	hsa-mir-523	16.00	16.00	0.83
hsa-miR-524-5p	10.00	hsa-mir-524	10.00	10.00	0.52
hsa-miR-524-3p	7.00	hsa-mir-524	7.00	7.00	0.36
hsa-miR-525-5p	8.00	hsa-mir-525	8.00	8.00	0.41
hsa-miR-525-3p	1.00	hsa-mir-525	1.00	1.00	0.05
hsa-miR-526a-5p	1.00	hsa-mir-526a-1	1.00	1.00	0.05
hsa-miR-526a-3p	1.00	hsa-mir-526a-1	1.00	1.00	0.05
hsa-miR-520c-5p	1.00	hsa-mir-526a-1	1.00	1.00	0.05
hsa-miR-518d-5p	1.00	hsa-mir-526a-1	1.00	1.00	0.05
hsa-miR-526a-5p	1.00	hsa-mir-526a-2	1.00	1.00	0.05
hsa-miR-520c-5p	1.00	hsa-mir-526a-2	1.00	1.00	0.05
hsa-miR-518d-5p	1.00	hsa-mir-526a-2	1.00	1.00	0.05
hsa-miR-526b-5p	17.00	hsa-mir-526b	17.00	17.00	0.88
hsa-miR-526b-3p	3.00	hsa-mir-526b	3.00	3.00	0.16
hsa-miR-518a-5p	14.00	hsa-mir-527	14.00	14.00	0.72
hsa-miR-527	14.00	hsa-mir-527	14.00	14.00	0.72
hsa-miR-532-5p	7668.00	hsa-mir-532	7668.00	7668.00	396.23
hsa-miR-532-3p	408.00	hsa-mir-532	408.00	408.00	21.08
hsa-miR-539-5p	3.00	hsa-mir-539	3.00	3.00	0.16
hsa-miR-539-3p	48.00	hsa-mir-539	48.00	48.00	2.48
hsa-miR-541-5p	4.00	hsa-mir-541	4.00	4.00	0.21
hsa-miR-541-3p	3.00	hsa-mir-541	3.00	3.00	0.16
hsa-miR-542-5p	39.00	hsa-mir-542	39.00	39.00	2.02
hsa-miR-542-3p	220.00	hsa-mir-542	220.00	220.00	11.37
hsa-miR-543	7.00	hsa-mir-543	7.00	7.00	0.36
hsa-miR-544a	0.00	hsa-mir-544a	0.00	0	0
hsa-miR-544b	0.00	hsa-mir-544b	0.00	0	0
hsa-miR-545-5p	65.00	hsa-mir-545	65.00	65.00	3.36
hsa-miR-545-3p	11.00	hsa-mir-545	11.00	11.00	0.57
hsa-miR-548a-3p	18.00	hsa-mir-548a-1	18.00	18.00	0.93
hsa-miR-548a-3p	18.00	hsa-mir-548a-2	18.00	18.00	0.93
hsa-miR-548a-3p	18.00	hsa-mir-548a-3	18.00	18.00	0.93
hsa-miR-548a-5p	14.00	hsa-mir-548a-3	14.00	14.00	0.72
hsa-miR-548t-3p	35.00	hsa-mir-548aa-1	35.00	35.00	1.81
hsa-miR-548aa	35.00	hsa-mir-548aa-1	35.00	35.00	1.81
hsa-miR-548ap-3p	23.00	hsa-mir-548aa-1	23.00	23.00	1.19
hsa-miR-548t-3p	35.00	hsa-mir-548aa-2	35.00	35.00	1.81
hsa-miR-548aa	35.00	hsa-mir-548aa-2	35.00	35.00	1.81
hsa-miR-548ap-3p	23.00	hsa-mir-548aa-2	23.00	23.00	1.19
hsa-miR-548ab	73.00	hsa-mir-548ab	73.00	73.00	3.77
hsa-miR-548ac	5.00	hsa-mir-548ac	5.00	5.00	0.26
hsa-miR-548ad-5p	106.00	hsa-mir-548ad	106.00	106.00	5.48
hsa-miR-548ad-3p	0.00	hsa-mir-548ad	0.00	0	0
hsa-miR-548ae-5p	106.00	hsa-mir-548ad	106.00	106.00	5.48
hsa-miR-548ae-3p	23.00	hsa-mir-548ae-1	23.00	23.00	1.19
hsa-miR-548ad-5p	159.00	hsa-mir-548ae-2	159.00	159.00	8.22
hsa-miR-548ae-3p	23.00	hsa-mir-548ae-2	23.00	23.00	1.19
hsa-miR-548ae-5p	159.00	hsa-mir-548ae-2	159.00	159.00	8.22
hsa-miR-548ag	4.00	hsa-mir-548ag-1	4.00	4.00	0.21
hsa-miR-548ag	17.00	hsa-mir-548ag-2	17.00	17.00	0.88
hsa-miR-548ah-5p	60.00	hsa-mir-548ah	60.00	60.00	3.10
hsa-miR-548ah-3p	113.00	hsa-mir-548ah	113.00	113.00	5.84
hsa-miR-548av-3p	110.00	hsa-mir-548ah	110.00	110.00	5.68
hsa-miR-570-5p	13.00	hsa-mir-548ai	13.00	13.00	0.67
hsa-miR-548ai	13.00	hsa-mir-548ai	13.00	13.00	0.67
hsa-miR-548aj-3p	21.00	hsa-mir-548aj-1	21.00	21.00	1.09
hsa-miR-548g-5p	196.00	hsa-mir-548aj-2	196.00	196.00	10.13
hsa-miR-548x-5p	196.00	hsa-mir-548aj-2	196.00	196.00	10.13
hsa-miR-548aj-3p	21.00	hsa-mir-548aj-2	21.00	21.00	1.09
hsa-miR-548aj-5p	196.00	hsa-mir-548aj-2	196.00	196.00	10.13
hsa-miR-548ar-5p	193.00	hsa-mir-548aj-2	193.00	193.00	9.97
hsa-miR-548ak	23.00	hsa-mir-548ak	23.00	23.00	1.19
hsa-miR-548al	4.00	hsa-mir-548al	4.00	4.00	0.21
hsa-miR-548c-5p	119.00	hsa-mir-548am	119.00	119.00	6.15
hsa-miR-548o-5p	119.00	hsa-mir-548am	119.00	119.00	6.15
hsa-miR-548am-5p	119.00	hsa-mir-548am	119.00	119.00	6.15
hsa-miR-548am-3p	23.00	hsa-mir-548am	23.00	23.00	1.19
hsa-miR-548au-5p	119.00	hsa-mir-548am	119.00	119.00	6.15
hsa-miR-548an	1.00	hsa-mir-548an	1.00	1.00	0.05
hsa-miR-548ao-5p	2.00	hsa-mir-548ao	2.00	2.00	0.10
hsa-miR-548ao-3p	36.00	hsa-mir-548ao	36.00	36.00	1.86
hsa-miR-548ap-5p	2.00	hsa-mir-548ap	2.00	2.00	0.10
hsa-miR-548ap-3p	3.00	hsa-mir-548ap	3.00	3.00	0.16
hsa-miR-548aq-5p	12.00	hsa-mir-548aq	12.00	12.00	0.62
hsa-miR-548aq-3p	49.00	hsa-mir-548aq	49.00	49.00	2.53
hsa-miR-548ar-5p	132.00	hsa-mir-548ar	132.00	132.00	6.82
hsa-miR-548ar-3p	7.00	hsa-mir-548ar	7.00	7.00	0.36
hsa-miR-548as-5p	2.00	hsa-mir-548as	2.00	2.00	0.10
hsa-miR-548as-3p	0.00	hsa-mir-548as	0.00	0	0
hsa-miR-548at-5p	15.00	hsa-mir-548at	15.00	15.00	0.78
hsa-miR-548at-3p	0.00	hsa-mir-548at	0.00	0	0
hsa-miR-548au-5p	69.00	hsa-mir-548au	69.00	69.00	3.57
hsa-miR-548au-3p	0.00	hsa-mir-548au	0.00	0	0
hsa-miR-548av-5p	0.00	hsa-mir-548av	0.00	0	0
hsa-miR-548av-3p	7.00	hsa-mir-548av	7.00	7.00	0.36
hsa-miR-548aw	1.00	hsa-mir-548aw	1.00	1.00	0.05
hsa-miR-548ax	1.00	hsa-mir-548ax	1.00	1.00	0.05
hsa-miR-548ad-5p	139.00	hsa-mir-548ay	139.00	139.00	7.18
hsa-miR-548ae-5p	139.00	hsa-mir-548ay	139.00	139.00	7.18
hsa-miR-548ay-5p	139.00	hsa-mir-548ay	139.00	139.00	7.18
hsa-miR-548ay-3p	14.00	hsa-mir-548ay	14.00	14.00	0.72
hsa-miR-548az-5p	5.00	hsa-mir-548az	5.00	5.00	0.26
hsa-miR-548az-3p	0.00	hsa-mir-548az	0.00	0	0
hsa-miR-548b-5p	110.00	hsa-mir-548b	110.00	110.00	5.68
hsa-miR-548b-3p	11.00	hsa-mir-548b	11.00	11.00	0.57
hsa-miR-548ba	14.00	hsa-mir-548ba	14.00	14.00	0.72
hsa-miR-548bb-5p	13.00	hsa-mir-548bb	13.00	13.00	0.67
hsa-miR-548bb-3p	0.00	hsa-mir-548bb	0.00	0	0
hsa-miR-548bc	236.00	hsa-mir-548bc	236.00	236.00	12.20
hsa-miR-548c-5p	122.00	hsa-mir-548c	122.00	122.00	6.30
hsa-miR-548c-3p	19.00	hsa-mir-548c	19.00	19.00	0.98
hsa-miR-548o-5p	122.00	hsa-mir-548c	122.00	122.00	6.30
hsa-miR-548am-5p	122.00	hsa-mir-548c	122.00	122.00	6.30
hsa-miR-548au-5p	122.00	hsa-mir-548c	122.00	122.00	6.30
hsa-miR-548d-5p	181.00	hsa-mir-548d-1	181.00	181.00	9.35
hsa-miR-548d-3p	8.00	hsa-mir-548d-1	8.00	8.00	0.41
hsa-miR-548ad-5p	181.00	hsa-mir-548d-1	181.00	181.00	9.35
hsa-miR-548ae-5p	181.00	hsa-mir-548d-1	181.00	181.00	9.35
hsa-miR-548ay-5p	181.00	hsa-mir-548d-1	181.00	181.00	9.35
hsa-miR-548d-5p	211.00	hsa-mir-548d-2	211.00	211.00	10.90
hsa-miR-548d-3p	8.00	hsa-mir-548d-2	8.00	8.00	0.41
hsa-miR-548ad-5p	211.00	hsa-mir-548d-2	211.00	211.00	10.90
hsa-miR-548ae-5p	211.00	hsa-mir-548d-2	211.00	211.00	10.90
hsa-miR-548ay-5p	211.00	hsa-mir-548d-2	211.00	211.00	10.90
hsa-miR-548e-5p	200.00	hsa-mir-548e	200.00	200.00	10.33
hsa-miR-548e-3p	349.00	hsa-mir-548e	349.00	349.00	18.03
hsa-miR-548f-5p	112.00	hsa-mir-548f-1	112.00	112.00	5.79
hsa-miR-548f-3p	70.00	hsa-mir-548f-1	70.00	70.00	3.62
hsa-miR-548f-3p	38.00	hsa-mir-548f-2	38.00	38.00	1.96
hsa-miR-548f-3p	38.00	hsa-mir-548f-3	38.00	38.00	1.96
hsa-miR-548f-3p	3.00	hsa-mir-548f-4	3.00	3.00	0.16
hsa-miR-548f-3p	7.00	hsa-mir-548f-5	7.00	7.00	0.36
hsa-miR-548g-3p	7.00	hsa-mir-548f-5	7.00	7.00	0.36
hsa-miR-548g-5p	196.00	hsa-mir-548g	196.00	196.00	10.13
hsa-miR-548g-3p	1.00	hsa-mir-548g	1.00	1.00	0.05
hsa-miR-548x-5p	196.00	hsa-mir-548g	196.00	196.00	10.13
hsa-miR-548aj-5p	196.00	hsa-mir-548g	196.00	196.00	10.13
hsa-miR-548ar-5p	193.00	hsa-mir-548g	193.00	193.00	9.97
hsa-miR-548h-5p	310.00	hsa-mir-548h-1	310.00	310.00	16.02
hsa-miR-548h-5p	310.00	hsa-mir-548h-2	310.00	310.00	16.02
hsa-miR-548h-5p	310.00	hsa-mir-548h-3	310.00	310.00	16.02
hsa-miR-548aq-3p	98.00	hsa-mir-548h-3	98.00	98.00	5.06
hsa-miR-548h-5p	310.00	hsa-mir-548h-4	310.00	310.00	16.02
hsa-miR-548h-3p	54.00	hsa-mir-548h-4	54.00	54.00	2.79
hsa-miR-548z	54.00	hsa-mir-548h-4	54.00	54.00	2.79
hsa-miR-548h-5p	310.00	hsa-mir-548h-5	310.00	310.00	16.02
hsa-miR-548i	1.00	hsa-mir-548i-1	1.00	1.00	0.05
hsa-miR-548i	1.00	hsa-mir-548i-2	1.00	1.00	0.05
hsa-miR-548i	1.00	hsa-mir-548i-3	1.00	1.00	0.05
hsa-miR-548i	1.00	hsa-mir-548i-4	1.00	1.00	0.05
hsa-miR-548j-5p	14.00	hsa-mir-548j	14.00	14.00	0.72
hsa-miR-548j-3p	6.00	hsa-mir-548j	6.00	6.00	0.31
hsa-miR-548ap-5p	14.00	hsa-mir-548j	14.00	14.00	0.72
hsa-miR-548k	1867.00	hsa-mir-548k	1867.00	1867.00	96.47
hsa-miR-548av-5p	1867.00	hsa-mir-548k	1867.00	1867.00	96.47
hsa-miR-548l	6.00	hsa-mir-548l	6.00	6.00	0.31
hsa-miR-548m	0.00	hsa-mir-548m	0.00	0	0
hsa-miR-548n	88.00	hsa-mir-548n	88.00	88.00	4.55
hsa-miR-548o-3p	629.00	hsa-mir-548o	629.00	629.00	32.50
hsa-miR-548av-3p	627.00	hsa-mir-548o	627.00	627.00	32.40
hsa-miR-548c-5p	122.00	hsa-mir-548o-2	122.00	122.00	6.30
hsa-miR-548o-3p	627.00	hsa-mir-548o-2	627.00	627.00	32.40
hsa-miR-548o-5p	122.00	hsa-mir-548o-2	122.00	122.00	6.30
hsa-miR-548am-5p	122.00	hsa-mir-548o-2	122.00	122.00	6.30
hsa-miR-548au-5p	122.00	hsa-mir-548o-2	122.00	122.00	6.30
hsa-miR-548av-3p	627.00	hsa-mir-548o-2	627.00	627.00	32.40
hsa-miR-548p	115.00	hsa-mir-548p	115.00	115.00	5.94
hsa-miR-548ah-3p	112.00	hsa-mir-548p	112.00	112.00	5.79
hsa-miR-548av-3p	110.00	hsa-mir-548p	110.00	110.00	5.68
hsa-miR-548q	12.00	hsa-mir-548q	12.00	12.00	0.62
hsa-miR-548s	39.00	hsa-mir-548s	39.00	39.00	2.02
hsa-miR-548t-5p	32.00	hsa-mir-548t	32.00	32.00	1.65
hsa-miR-548t-3p	34.00	hsa-mir-548t	34.00	34.00	1.76
hsa-miR-548aa	34.00	hsa-mir-548t	34.00	34.00	1.76
hsa-miR-548ap-3p	22.00	hsa-mir-548t	22.00	22.00	1.14
hsa-miR-548u	34.00	hsa-mir-548u	34.00	34.00	1.76
hsa-miR-548v	3.00	hsa-mir-548v	3.00	3.00	0.16
hsa-miR-548w	39.00	hsa-mir-548w	39.00	39.00	2.02
hsa-miR-548g-5p	207.00	hsa-mir-548x	207.00	207.00	10.70
hsa-miR-548x-5p	207.00	hsa-mir-548x	207.00	207.00	10.70
hsa-miR-548x-3p	586.00	hsa-mir-548x	586.00	586.00	30.28
hsa-miR-548aj-5p	207.00	hsa-mir-548x	207.00	207.00	10.70
hsa-miR-548ar-5p	204.00	hsa-mir-548x	204.00	204.00	10.54
hsa-miR-548x-3p	51.00	hsa-mir-548x-2	51.00	51.00	2.64
hsa-miR-548y	67.00	hsa-mir-548y	67.00	67.00	3.46
hsa-miR-548h-3p	55.00	hsa-mir-548z	55.00	55.00	2.84
hsa-miR-548z	55.00	hsa-mir-548z	55.00	55.00	2.84
hsa-miR-549a-5p	238.00	hsa-mir-549a	238.00	238.00	12.30
hsa-miR-549a-3p	80.00	hsa-mir-549a	80.00	80.00	4.13
hsa-miR-550a-5p	268.00	hsa-mir-550a-1	268.00	268.00	13.85
hsa-miR-550a-3p	251.00	hsa-mir-550a-1	251.00	251.00	12.97
hsa-miR-550a-3-5p	267.00	hsa-mir-550a-1	267.00	267.00	13.80
hsa-miR-550a-5p	268.00	hsa-mir-550a-2	268.00	268.00	13.85
hsa-miR-550a-3p	251.00	hsa-mir-550a-2	251.00	251.00	12.97
hsa-miR-550a-3-5p	267.00	hsa-mir-550a-2	267.00	267.00	13.80
hsa-miR-550a-3p	251.00	hsa-mir-550a-3	251.00	251.00	12.97
hsa-miR-550a-3-5p	20.00	hsa-mir-550a-3	20.00	20.00	1.03
hsa-miR-550b-2-5p	0.00	hsa-mir-550b-1	0.00	0	0
hsa-miR-550b-3p	0.00	hsa-mir-550b-1	0.00	0	0
hsa-miR-550b-2-5p	0.00	hsa-mir-550b-2	0.00	0	0
hsa-miR-550b-3p	0.00	hsa-mir-550b-2	0.00	0	0
hsa-miR-551a	0.00	hsa-mir-551a	0.00	0	0
hsa-miR-551b-5p	161.00	hsa-mir-551b	161.00	161.00	8.32
hsa-miR-551b-3p	228.00	hsa-mir-551b	228.00	228.00	11.78
hsa-miR-552-5p	0.00	hsa-mir-552	0.00	0	0
hsa-miR-552-3p	0.00	hsa-mir-552	0.00	0	0
hsa-miR-553	0.00	hsa-mir-553	0.00	0	0
hsa-miR-554	0.00	hsa-mir-554	0.00	0	0
hsa-miR-555	0.00	hsa-mir-555	0.00	0	0
hsa-miR-556-5p	52.00	hsa-mir-556	52.00	52.00	2.69
hsa-miR-556-3p	40.00	hsa-mir-556	40.00	40.00	2.07
hsa-miR-557	0.00	hsa-mir-557	0.00	0	0
hsa-miR-5571-5p	0.00	hsa-mir-5571	0.00	0	0
hsa-miR-5571-3p	0.00	hsa-mir-5571	0.00	0	0
hsa-miR-5572	0.00	hsa-mir-5572	0.00	0	0
hsa-miR-5579-5p	0.00	hsa-mir-5579	0.00	0	0
hsa-miR-5579-3p	0.00	hsa-mir-5579	0.00	0	0
hsa-miR-558	0.00	hsa-mir-558	0.00	0	0
hsa-miR-5580-5p	0.00	hsa-mir-5580	0.00	0	0
hsa-miR-5580-3p	0.00	hsa-mir-5580	0.00	0	0
hsa-miR-5581-5p	0.00	hsa-mir-5581	0.00	0	0
hsa-miR-5581-3p	20.00	hsa-mir-5581	20.00	20.00	1.03
hsa-miR-5582-5p	0.00	hsa-mir-5582	0.00	0	0
hsa-miR-5582-3p	15.00	hsa-mir-5582	15.00	15.00	0.78
hsa-miR-5583-5p	1.00	hsa-mir-5583-1	1.00	1.00	0.05
hsa-miR-5583-3p	2.00	hsa-mir-5583-1	2.00	2.00	0.10
hsa-miR-5583-5p	1.00	hsa-mir-5583-2	1.00	1.00	0.05
hsa-miR-5583-3p	2.00	hsa-mir-5583-2	2.00	2.00	0.10
hsa-miR-5584-5p	1.00	hsa-mir-5584	1.00	1.00	0.05
hsa-miR-5584-3p	0.00	hsa-mir-5584	0.00	0	0
hsa-miR-5585-5p	0.00	hsa-mir-5585	0.00	0	0
hsa-miR-5585-3p	28.00	hsa-mir-5585	28.00	28.00	1.45
hsa-miR-5586-5p	2.00	hsa-mir-5586	2.00	2.00	0.10
hsa-miR-5586-3p	1.00	hsa-mir-5586	1.00	1.00	0.05
hsa-miR-5587-5p	0.00	hsa-mir-5587	0.00	0	0
hsa-miR-5587-3p	2.00	hsa-mir-5587	2.00	2.00	0.10
hsa-miR-5588-5p	6.00	hsa-mir-5588	6.00	6.00	0.31
hsa-miR-5588-3p	0.00	hsa-mir-5588	0.00	0	0
hsa-miR-5589-5p	0.00	hsa-mir-5589	0.00	0	0
hsa-miR-5589-3p	0.00	hsa-mir-5589	0.00	0	0
hsa-miR-559	0.00	hsa-mir-559	0.00	0	0
hsa-miR-5590-5p	0.00	hsa-mir-5590	0.00	0	0
hsa-miR-5590-3p	0.00	hsa-mir-5590	0.00	0	0
hsa-miR-5591-5p	0.00	hsa-mir-5591	0.00	0	0
hsa-miR-5591-3p	0.00	hsa-mir-5591	0.00	0	0
hsa-miR-561-5p	6934.00	hsa-mir-561	6934.00	6934.00	358.31
hsa-miR-561-3p	103.00	hsa-mir-561	103.00	103.00	5.32
hsa-miR-562	0.00	hsa-mir-562	0.00	0	0
hsa-miR-563	0.00	hsa-mir-563	0.00	0	0
hsa-miR-564	0.00	hsa-mir-564	0.00	0	0
hsa-miR-567	0.00	hsa-mir-567	0.00	0	0
hsa-miR-568	0.00	hsa-mir-568	0.00	0	0
hsa-miR-5680	0.00	hsa-mir-5680	0.00	0	0
hsa-miR-5681a	0.00	hsa-mir-5681a	0.00	0	0
hsa-miR-5681b	0.00	hsa-mir-5681b	0.00	0	0
hsa-miR-5682	2.00	hsa-mir-5682	2.00	2.00	0.10
hsa-miR-5683	2.00	hsa-mir-5683	2.00	2.00	0.10
hsa-miR-5684	1.00	hsa-mir-5684	1.00	1.00	0.05
hsa-miR-5685	0.00	hsa-mir-5685	0.00	0	0
hsa-miR-5687	1.00	hsa-mir-5687	1.00	1.00	0.05
hsa-miR-5688	0.00	hsa-mir-5688	0.00	0	0
hsa-miR-5689	4.00	hsa-mir-5689	4.00	4.00	0.21
hsa-miR-569	0.00	hsa-mir-569	0.00	0	0
hsa-miR-5690	24.00	hsa-mir-5690	24.00	24.00	1.24
hsa-miR-5691	0.00	hsa-mir-5691	0.00	0	0
hsa-miR-5692a	0.00	hsa-mir-5692a-1	0.00	0	0
hsa-miR-5692a	0.00	hsa-mir-5692a-2	0.00	0	0
hsa-miR-5692b	0.00	hsa-mir-5692b	0.00	0	0
hsa-miR-5692c	0.00	hsa-mir-5692c-1	0.00	0	0
hsa-miR-5692b	0.00	hsa-mir-5692c-1	0.00	0	0
hsa-miR-5692c	0.00	hsa-mir-5692c-2	0.00	0	0
hsa-miR-5692b	0.00	hsa-mir-5692c-2	0.00	0	0
hsa-miR-5693	1.00	hsa-mir-5693	1.00	1.00	0.05
hsa-miR-5694	0.00	hsa-mir-5694	0.00	0	0
hsa-miR-5695	5.00	hsa-mir-5695	5.00	5.00	0.26
hsa-miR-5696	2.00	hsa-mir-5696	2.00	2.00	0.10
hsa-miR-5697	5.00	hsa-mir-5697	5.00	5.00	0.26
hsa-miR-5698	0.00	hsa-mir-5698	0.00	0	0
hsa-miR-5699-5p	44.00	hsa-mir-5699	44.00	44.00	2.27
hsa-miR-5699-3p	35.00	hsa-mir-5699	35.00	35.00	1.81
hsa-miR-570-5p	13.00	hsa-mir-570	13.00	13.00	0.67
hsa-miR-570-3p	17.00	hsa-mir-570	17.00	17.00	0.88
hsa-miR-548ai	13.00	hsa-mir-570	13.00	13.00	0.67
hsa-miR-5700	2.00	hsa-mir-5700	2.00	2.00	0.10
hsa-miR-5701	782.00	hsa-mir-5701-1	782.00	782.00	40.41
hsa-miR-5701	782.00	hsa-mir-5701-2	782.00	782.00	40.41
hsa-miR-5701	782.00	hsa-mir-5701-3	782.00	782.00	40.41
hsa-miR-5702	0.00	hsa-mir-5702	0.00	0	0
hsa-miR-5703	0.00	hsa-mir-5703	0.00	0	0
hsa-miR-5704	0.00	hsa-mir-5704	0.00	0	0
hsa-miR-5705	0.00	hsa-mir-5705	0.00	0	0
hsa-miR-5706	6.00	hsa-mir-5706	6.00	6.00	0.31
hsa-miR-5707	0.00	hsa-mir-5707	0.00	0	0
hsa-miR-5708	0.00	hsa-mir-5708	0.00	0	0
hsa-miR-571	2.00	hsa-mir-571	2.00	2.00	0.10
hsa-miR-572	2.00	hsa-mir-572	2.00	2.00	0.10
hsa-miR-573	169.00	hsa-mir-573	169.00	169.00	8.73
hsa-miR-5739	0.00	hsa-mir-5739	0.00	0	0
hsa-miR-574-5p	2791.00	hsa-mir-574	2791.00	2791.00	144.22
hsa-miR-574-3p	3174.00	hsa-mir-574	3174.00	3174.00	164.01
hsa-miR-575	0.00	hsa-mir-575	0.00	0	0
hsa-miR-576-5p	369.00	hsa-mir-576	369.00	369.00	19.07
hsa-miR-576-3p	0.00	hsa-mir-576	0.00	0	0
hsa-miR-577	5178.00	hsa-mir-577	5178.00	5178.00	267.57
hsa-miR-578	0.00	hsa-mir-578	0.00	0	0
hsa-miR-5787	0.00	hsa-mir-5787	0.00	0	0
hsa-miR-579-5p	31.00	hsa-mir-579	31.00	31.00	1.60
hsa-miR-579-3p	16.00	hsa-mir-579	16.00	16.00	0.83
hsa-miR-580-5p	0.00	hsa-mir-580	0.00	0	0
hsa-miR-580-3p	106.00	hsa-mir-580	106.00	106.00	5.48
hsa-miR-581	4.00	hsa-mir-581	4.00	4.00	0.21
hsa-miR-582-5p	524.00	hsa-mir-582	524.00	524.00	27.08
hsa-miR-582-3p	1412.00	hsa-mir-582	1412.00	1412.00	72.96
hsa-miR-583	0.00	hsa-mir-583	0.00	0	0
hsa-miR-584-5p	36456.00	hsa-mir-584	36456.00	36456.00	1883.82
hsa-miR-584-3p	144.00	hsa-mir-584	144.00	144.00	7.44
hsa-miR-585-5p	0.00	hsa-mir-585	0.00	0	0
hsa-miR-585-3p	0.00	hsa-mir-585	0.00	0	0
hsa-miR-586	7.00	hsa-mir-586	7.00	7.00	0.36
hsa-miR-587	0.00	hsa-mir-587	0.00	0	0
hsa-miR-588	7.00	hsa-mir-588	7.00	7.00	0.36
hsa-miR-589-5p	4325.00	hsa-mir-589	4325.00	4325.00	223.49
hsa-miR-589-3p	923.00	hsa-mir-589	923.00	923.00	47.69
hsa-miR-590-5p	57.00	hsa-mir-590	57.00	57.00	2.95
hsa-miR-590-3p	1148.00	hsa-mir-590	1148.00	1148.00	59.32
hsa-miR-591	0.00	hsa-mir-591	0.00	0	0
hsa-miR-592	1321.00	hsa-mir-592	1321.00	1321.00	68.26
hsa-miR-593-5p	0.00	hsa-mir-593	0.00	0	0
hsa-miR-593-3p	0.00	hsa-mir-593	0.00	0	0
hsa-miR-595	0.00	hsa-mir-595	0.00	0	0
hsa-miR-596	0.00	hsa-mir-596	0.00	0	0
hsa-miR-597-5p	12.00	hsa-mir-597	12.00	12.00	0.62
hsa-miR-597-3p	18.00	hsa-mir-597	18.00	18.00	0.93
hsa-miR-598-5p	7.00	hsa-mir-598	7.00	7.00	0.36
hsa-miR-598-3p	867.00	hsa-mir-598	867.00	867.00	44.80
hsa-miR-1322	26.00	hsa-mir-598	26.00	26.00	1.34
hsa-miR-599	0.00	hsa-mir-599	0.00	0	0
hsa-miR-600	0.00	hsa-mir-600	0.00	0	0
hsa-miR-601	0.00	hsa-mir-601	0.00	0	0
hsa-miR-602	6.00	hsa-mir-602	6.00	6.00	0.31
hsa-miR-603	1.00	hsa-mir-603	1.00	1.00	0.05
hsa-miR-604	0.00	hsa-mir-604	0.00	0	0
hsa-miR-605-5p	5.00	hsa-mir-605	5.00	5.00	0.26
hsa-miR-605-3p	4.00	hsa-mir-605	4.00	4.00	0.21
hsa-miR-606	0.00	hsa-mir-606	0.00	0	0
hsa-miR-6068	0.00	hsa-mir-6068	0.00	0	0
hsa-miR-6069	0.00	hsa-mir-6069	0.00	0	0
hsa-miR-607	0.00	hsa-mir-607	0.00	0	0
hsa-miR-6070	0.00	hsa-mir-6070	0.00	0	0
hsa-miR-6071	0.00	hsa-mir-6071	0.00	0	0
hsa-miR-6072	0.00	hsa-mir-6072	0.00	0	0
hsa-miR-6073	0.00	hsa-mir-6073	0.00	0	0
hsa-miR-6074	0.00	hsa-mir-6074	0.00	0	0
hsa-miR-6075	0.00	hsa-mir-6075	0.00	0	0
hsa-miR-6076	0.00	hsa-mir-6076	0.00	0	0
hsa-miR-6077	0.00	hsa-mir-6077	0.00	0	0
hsa-miR-6078	0.00	hsa-mir-6078	0.00	0	0
hsa-miR-6079	0.00	hsa-mir-6079	0.00	0	0
hsa-miR-608	0.00	hsa-mir-608	0.00	0	0
hsa-miR-6080	0.00	hsa-mir-6080	0.00	0	0
hsa-miR-6081	0.00	hsa-mir-6081	0.00	0	0
hsa-miR-6082	0.00	hsa-mir-6082	0.00	0	0
hsa-miR-6083	0.00	hsa-mir-6083	0.00	0	0
hsa-miR-6084	0.00	hsa-mir-6084	0.00	0	0
hsa-miR-6085	0.00	hsa-mir-6085	0.00	0	0
hsa-miR-6086	0.00	hsa-mir-6086	0.00	0	0
hsa-miR-6088	0.00	hsa-mir-6088	0.00	0	0
hsa-miR-6089	0.00	hsa-mir-6089-1	0.00	0	0
